,Merchantnumber,all_transactions,sum_amounts,harmonic
56065,062006362020913,4,4019,0.0561936936937
56066,62006362061820,16,34053,0.359708241662
56067,62006362044952,4,13720000,0.0598843712699
56068,062006362014911,53,35314019,3.3286751039
56069,062006362038059,22,139094,0.381217089985
56070,62006362067823,12,2742027,0.0746091405792
56071,62006362066414,53,346206065,0.164594460315
56072,062006362011220,4,4016,0.0443446936957
56073,62006362065615,18,178207370,0.125588490717
56074,62006362115327,12,161027,0.0301909017905
56075,062006362037320,40,118940080,0.23108802295
56076,62006362112560,278,47864038,0.755963027218
56077,62006362105797,49,261903058,0.13776777377
56078,62006362114836,51,19320527,0.110717439484
56079,62006362113409,3,3011,0.00840549797341
56080,62006362114122,11,29033,0.0272403352739
56081,62006362114362,32,173169039,0.0742027306228
56082,62006362112369,49,41759031,0.109726602459
56083,62006362109496,147,530962023,0.381259325552
56084,62006362109176,15,8298032,0.0379245489724
56085,62006362115261,81,2336293956,0.182714765092
56086,62006362116195,21,14496043,0.0507657009301
56087,62006362106067,35,97793051,0.0852297199296
56088,62006362114495,20,191610036,0.046639830522
56089,62006362120278,436,217746915,0.881920144917
56090,62006362119450,155,27090023,0.320567897303
56091,62006362110423,332,509266040,0.827898004386
56092,62006362102618,349,659082046,0.731591659988
56093,62006362118084,89,100207032,0.187967215713
56094,62006362119226,48,38918028,0.100040223227
56095,062006362028670,11,537885032,0.0625424394901
56096,62006362069163,39,24816041,0.0861021766938
56097,62006362064494,25,446447021,0.161090018
56098,62006362041849,8,1207027,0.10026278433
56099,62006362101701,73,1433990538,0.282021382835
56100,62006362104229,24,24088,0.0690828066531
56101,62006362109182,6,6023,0.0162813787068
56102,62006362120329,118,317225133,0.247802276903
56103,62006362110070,33,73510037,0.0779979543314
56104,062006362032549,106,942646682,0.470501509395
56105,62006362069521,42,12403029,0.212093504801
56106,062006362029741,97,362726075,0.712570975123
56107,62006362043302,10,10024,0.213805128322
56108,62006362064663,28,54048055,0.180741855872
56109,62006362065331,7,16028,0.0521939131791
56110,62006362056865,80,8828867063,0.403085889797
56111,62006362064695,7,26019,0.0690616672689
56112,62006362116625,39,57024016,0.0819885025113
56113,62006362117016,47,110423024,0.097075822535
56114,62006362119708,283,22352015,0.643692739168
56115,62006362121305,193,35155019,0.391199734857
56116,62006362116381,116,96486023,0.248016335512
56117,62006362120644,51,32060218,0.111021095349
56118,62006362119455,80,423561732,0.165543492937
56119,62006362120173,498,629468130,1.02464827727
56120,62006362115311,80,997777025,0.188438799723
56121,62006362117223,19,6614013,0.0447664351245
56122,62006362116781,56,21651021,0.117901021035
56123,62006362116506,57,8399023,0.117349325623
56124,62006362116429,146,11932523,0.337995041886
56125,62006362118814,318,350301025,0.665806175428
56126,62006362104375,602,72718548,1.58342140922
56127,62006362119452,104,69178034,0.212184367829
56128,62006362112383,143,304280038,0.338063904631
56129,62006362120273,70,326430421,0.146208693973
56130,62006362109573,105,13197186444,0.266180435349
56131,62006362100484,56,558633031,0.118872697363
56132,62006362059578,56,580659036,0.853136442249
56133,62006362113680,1697,470265839,3.88573732412
56134,62006362113137,42,419408031,0.0991929461221
56135,62006362042916,31,26623076,0.26692909021
56136,62006362109177,10,10040,0.0250655269484
56137,62006362112356,176,2175285035,0.360169288778
56138,62006362065796,216,479671080,0.857063295353
56139,62006362115526,72,116087024,0.16567766894
56140,62006362059735,30,4574087,0.367246845297
56141,62006362059553,12,12048,0.105609779172
56142,62006362114854,94,1386480026,0.216513039509
56143,62006362111824,645,410719035,1.60005326757
56144,62006362114548,54,316456023,0.129046668418
56145,62006362106350,132,1390238029,0.37043076137
56146,62006362108062,42,11555019,0.119681185718
56147,62006362108983,137,21518039,0.373051385092
56148,62006362109283,106,165529035,0.269008575671
56149,62006362107496,25,22088315,0.0791212840003
56150,62006362114489,14,25628631,0.031869201829
56151,62006362062835,98,275776566,0.663951630873
56152,62006362051289,5,5020,0.0661087994069
56153,062006362032548,8,500506020,0.0570288545729
56154,062006362032800,15,339036,0.444119088521
56155,62006362047915,40,252467096,0.855257017683
56156,62006362061085,47,536522081,1.23659471051
56157,62006362060470,209,11152949197,4.40421407636
56158,62006362065878,44,10930039,0.419822065365
56159,062006362029497,49,55551560,0.313704116996
56160,62006362040229,337,444335028,18.5361384406
56161,062006362036163,13,160105020,0.31176983602
56162,62006362043161,15,1581044,0.22052331013
56163,62006362054719,16,70061,0.187185558975
56164,62006362045799,14,68047,0.17431098546
56165,62006362062727,322,148841611,4.70921495603
56166,062006362014024,19,118081,0.134389762404
56167,62006362041342,8,8032,0.0991888250322
56168,062006362035597,31,4293703024,0.645207383756
56169,62006362063160,7,7028,0.0990168970814
56170,062006362014088,13,21510043,0.167509624283
56171,62006362116816,308,74456512,0.702772821659
56172,62006362101081,201,213615059,0.689108197587
56173,62006362118275,24,257407027,0.0519950901457
56174,62006362063649,68,29824080,0.238644736486
56175,62006362114021,114,230971024,0.241608259727
56176,62006362110439,121,125387514,0.28696850228
56177,62006362108169,109,309577139,0.275690053115
56178,62006362062200,135,54378060,1.38076574614
56179,062006362013027,15,320381004,2.34284593121
56180,62006362065610,203,506033063,0.600607347225
56181,62006362059955,14,11379041,0.200037322662
56182,062006362001317,13,10958040,0.184583005357
56183,62006362061378,7,356024,0.156571086042
56184,062006362002140,64,23235044,0.812989174428
56185,62006362058896,735,124207302,47.8702629742
56186,062006362028381,4,13015,0.117408906883
56187,62006362043976,2,2009,0.0526315789474
56188,62006362111379,503,124759051,1.17585943022
56189,62006362103544,44,4348213790,0.114828461862
56190,62006362115170,40,42341019,0.0960194452627
56191,62006362110787,31,3228031,0.0852381973744
56192,62006362113646,70,19955038,0.195773145582
56193,062006362029406,123,5070602070,1.02629136703
56194,62006362101596,172,91816043,0.683436455111
56195,062006362038213,147,33102029,11.9125740382
56196,62006362109170,120,29096214,0.323944785864
56197,62006362110336,95,255084337,0.252631926763
56198,62006362066324,105,637723043,0.23602646931
56199,062006362037937,26,3224038,0.300725812153
56200,62006362045995,30,4237069,0.495745196231
56201,62006362112187,116,11249277027,0.269851887405
56202,62006362111517,72,8214785010,0.186230850573
56203,62006362054596,103,17791853049,0.857490115057
56204,62006362054438,2,11404,0.03663003663
56205,062006362018769,46,33715760,0.950443629684
56206,62006362061348,67,199780600,0.831871609228
56207,062006362016145,97,26656012,6.45861863813
56208,62006362054376,53,417738279,0.55851847998
56209,62006362038822,80,10360525,1.7682001419
56210,062006362019630,8,35004019,0.228893987733
56211,62006362058836,7,7028,0.110717347791
56212,62006362066135,465,143680950,2.18778713771
56213,62006362067701,455,172277629,2.20309560862
56214,062006362009381,51,53645023,3.9830827004
56215,62006362044352,57,30960000,3.21380270003
56216,62006362058141,299,25515400,19.2977913431
56217,62006362054992,3,298000000,0.325
56218,62006362060370,20,9314016,0.796563458572
56219,62006362044046,21,129004014,1.13403269606
56220,62006362052172,25,3188030,0.223434567022
56221,62006362114455,84,2015124039,0.194401258272
56222,62006362110419,67,665578034,0.179717537558
56223,62006362107136,14,2430039,0.0377463205979
56224,62006362113422,224,53201018,0.626090801415
56225,62006362106432,416,212793026,1.24979278324
56226,62006362111282,148,58766649,0.41668822757
56227,62006362107299,27,464121047,0.0688175078767
56228,62006362112982,174,76648386,0.507816909302
56229,62006362112447,289,70795043,0.670280155652
56230,62006362111165,24,55486030,0.0694031659431
56231,62006362100511,100,473544393,0.344985720714
56232,62006362112502,373,4501588,0.836122711968
56233,62006362114390,82,47579030,0.207947504757
56234,62006362051187,50,6204548,0.829258226683
56235,62006362108066,193,220267036,0.464413383713
56236,62006362110552,2332,6626278236,5.36886196434
56237,62006362108304,104,282360039,0.29129147255
56238,62006362103191,9,20305015,0.0335524366476
56239,62006362108670,13,13056,0.0337373207948
56240,62006362115429,53,31973030,0.131707078707
56241,62006362114902,116,1017127027,0.255973880961
56242,062006362025645,1082,121481028,78.1686451558
56243,062006362029647,10,1092011,1.3339111613
56244,062006362035715,139,49318004,9.53982370508
56245,062006362037772,137,111642008,29.5657626455
56246,62006362057275,164,63095020,7.69840985067
56247,62006362052299,49,530015032,0.42588696896
56248,62006362058634,14,4112008,2.47777777778
56249,62006362118962,103,74025019,0.206932683752
56250,62006362062352,75,453671072,0.49672436164
56251,62006362103521,336,355421087,0.663137221351
56252,62006362110458,726,11208634732,1.62639789669
56253,62006362119361,66,8026021,0.138035932056
56254,62006362119351,112,98183019,0.232588939721
56255,62006362114429,48,1026165043,0.104370693208
56256,62006362122413,77,17509015,0.158568012764
56257,62006362056069,110,49615508,4.31760132784
56258,62006362046352,34,13340000,2.09561922965
56259,62006362059750,333,291594019,16.5354248515
56260,62006362058232,3,3011,0.231182795699
56261,62006362044197,2,2007,0.0645161290323
56262,62006362039751,63,6769019,4.50027868163
56263,62006362044225,8,96913016,0.261855832477
56264,62006362061707,15,1959036,0.197831246661
56265,62006362045829,1,1003,0.0322580645161
56266,62006362040928,16,343031036,0.264823452527
56267,062006362010677,37,16662856,0.520502087907
56268,062006362036652,13,1693003015,0.511576612409
56269,062006362004213,53,28808010,1.14370564489
56270,062006362009751,117,97892028,6.91409444483
56271,62006362053047,78,185259072,1.2041155735
56272,62006362065094,16,79036,0.0918775184401
56273,062006362016450,10,37028,0.0422095762801
56274,062006362008333,11,38032,0.0448242336409
56275,62006362054220,906,253786368,4.72584805188
56276,62006362068685,10,25473009,0.0224302947742
56277,062006362028468,17,1005219036,0.166831659431
56278,62006362046895,71,20751065,0.421258401325
56279,062006362031619,17,53052,0.186671032913
56280,62006362068020,55,1386069162,0.204254370916
56281,62006362100491,62,441655294,0.205291291616
56282,62006362055936,73,1700679738,0.45617111948
56283,062006362033139,36,1552407049,0.433734222957
56284,62006362048994,1,1004,0.012987012987
56285,62006362053145,19,397806032,0.164226126729
56286,62006362110497,182,3153364016,0.403286412783
56287,62006362110842,72,734494035,0.175761360389
56288,62006362064639,93,6889376059,0.394412832349
56289,62006362067471,100,27598285151,0.300201084454
56290,062006362062106,180,224093075,1.8229921625
56291,62006362113262,9,27028,0.0216507972999
56292,62006362120255,9,18205016,0.0183845211721
56293,62006362118752,146,153642011,0.283936410423
56294,62006362120771,78,1707725020,0.159071829209
56295,62006362105857,59,1849903053,0.151563446709
56296,62006362109441,53,1566581040,0.127605260203
56297,62006362100485,17,1033051,0.0578648930458
56298,62006362104093,452,1455117027,1.22386085298
56299,62006362111358,66,565969035,0.145581753742
56300,62006362110060,437,1504663142,1.02571451067
56301,62006362108651,9,9035,0.0226163809097
56302,62006362109547,136,386160031,0.283803697589
56303,62006362110077,14,8205013,0.0419946135998
56304,62006362112844,53,29115847,0.148508189424
56305,62006362111739,64,1367815037,0.163725279827
56306,62006362110533,103,3436715040,0.219216496022
56307,62006362111658,42,25968031,0.114894053923
56308,62006362101372,74,22908025,0.321662049534
56309,62006362100579,97,171202055,0.318486952472
56310,62006362112305,11,15872009,0.0328455020993
56311,62006362111107,18,42089036,0.0451684521948
56312,62006362100304,40,731823043,0.130756607874
56313,62006362107368,64,174884031,0.182966794304
56314,62006362104450,17,111043,0.048454284332
56315,62006362100127,9,9035,0.0228145818058
56316,62006362107440,66,53718931,0.191269235818
56317,62006362046820,36,10652005,0.531658318273
56318,62006362102387,43,154771043,0.121610482677
56319,62006362103765,159,605484067,0.412723315729
56320,62006362044357,467,246565000,48.8229810174
56321,62006362060051,18,22940000,1.77233363042
56322,62006362051175,12,38108035,0.372395184858
56323,62006362039839,37,4091021,3.31565159504
56324,062006362022080,142,57638023,5.98620348534
56325,62006362102394,16,70610153,0.0496488765617
56326,62006362108155,291,543656829,0.767697447636
56327,62006362039006,308,147208549,3.39967989074
56328,62006362050254,95,28466027,2.04090627083
56329,62006362055696,78,1229688173,0.375725524576
56330,62006362052550,9,9038,0.125538461492
56331,62006362113669,141,29939515,0.402658737927
56332,62006362104341,29,23644043,0.080831139619
56333,62006362113217,52,12633032,0.139115690457
56334,62006362111255,107,3130440043,0.249085921612
56335,62006362112142,56,3858805019,0.12663986227
56336,62006362116523,12,104802008,0.0251050333062
56337,62006362109601,26,11841031,0.0681137862256
56338,62006362105733,56,195904035,0.136340818192
56339,62006362044917,42,204488080,0.289448544153
56340,62006362109140,24,35075131,0.0640231873333
56341,62006362115966,79,101894017,0.193965097884
56342,62006362102906,231,466343047,0.668581341425
56343,62006362105394,89,113285619,0.226346413348
56344,62006362115947,135,249416021,0.2945220735
56345,62006362114459,150,104306167,0.34714034008
56346,62006362117450,11,30116023,0.0248739679459
56347,62006362106492,41,2523009033,0.0900897262698
56348,62006362120725,166,199916415,0.350789993958
56349,62006362120064,130,121485024,0.264401909816
56350,62006362118840,189,502975293,0.400997537248
56351,62006362103671,22,1821043,0.0652876263327
56352,62006362116815,873,2263045433,1.70241409794
56353,62006362120119,6,15019,0.0130293751665
56354,62006362116112,53,202213051,0.110037050246
56355,62006362120611,43,248065019,0.0841292097081
56356,62006362121064,34,3474955019,0.0697674688319
56357,62006362104654,42,13147351,0.0981931350457
56358,62006362120941,6,135019,0.0123871500057
56359,62006362113674,164,46408039,0.363944598817
56360,62006362119089,22,65404015,0.0496997710475
56361,62006362116324,118,31216023,0.233714220382
56362,62006362120406,294,89337020,0.641205655068
56363,62006362062550,147,32905075,0.630556393634
